id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
DRA1,DRA1,All items below based on disposal of excavation arisings being clean/inert material. Rates flucuating based on a prime cost of:,item,Drainage,Excavation,300.0,Drainage!O20,300.0,Drainage!A20,Drainage,
DRA2,DRA2,Excludes suspended drainage to ground floor,item,Drainage,General Drainage,0.0,,0.0,Drainage!A21,Drainage,drainage
DRA3,DRA3,Excludes services and service entries. No details,item,Drainage,General Drainage,0.0,,0.0,Drainage!A22,Drainage,
DRA1054,DRA998,"Gullies, connections, etc; UPVC; Ends",m,Drainage,General Drainage,18.63,Drainage!O1214,18.63,Drainage!A1214,Drainage,
DRA1055,DRA999,"Gullies, connections, etc; UPVC; Sump/outlet",m,Drainage,General Drainage,232.7,Drainage!O1215,232.7,Drainage!A1215,Drainage,
DRA1056,DRA1000,"Gullies, connections, etc; Cast Iron; Plain gully inlet & trap; Heavy grate; TD684, TD60, TD651",m,Drainage,Gullies,335.92,Drainage!O1218,335.92,Drainage!A1218,Drainage,
DRA1057,DRA1001,"Gullies, connections, etc; Cast Iron; Gully trap with surface access; TD107, TD500, TD612",m,Drainage,Gullies,374.81,Drainage!O1219,374.81,Drainage!A1219,Drainage,
DRA1058,DRA1002,"Gullies, connections, etc; Cast Iron; Deans trap gully; TD550; 600dp inc sediment pan",m,Drainage,Gullies,544.12,Drainage!O1220,544.12,Drainage!A1220,Drainage,
DRA1059,DRA1003,"Gullies, connections, etc; Cast Iron; Gully trap; TD551; 425dp inc sediment pan",m,Drainage,Gullies,456.97,Drainage!O1221,456.97,Drainage!A1221,Drainage,
DRA1060,DRA1004,"Gullies, connections, etc; Cast Iron; Gully trap square; TD553; inc sediment pan",m,Drainage,Gullies,460.03,Drainage!O1222,460.03,Drainage!A1222,Drainage,
DRA1061,DRA1005,"Gullies, connections, etc; Cast Iron; Garage gully; TD556; 225 x 600dp inc sediment pan",m,Drainage,Gullies,484.64,Drainage!O1223,484.64,Drainage!A1223,Drainage,
DRA1062,DRA1006,"Gullies, connections, etc; Cast Iron; Garage gully; TD554; 300 x 600dp inc sediment pan",m,Drainage,Gullies,915.97,Drainage!O1224,915.97,Drainage!A1224,Drainage,
DRA1063,DRA1007,"Gullies, connections, etc; Cast Iron; Garage gully; TD558; 325 x 600dp inc sediment pan",m,Drainage,Gullies,994.39,Drainage!O1225,994.39,Drainage!A1225,Drainage,
DRA1064,DRA1008,Box Culverts; Excavate trenches,m,Drainage,Excavation,15.6,Drainage!O1228,15.6,Drainage!A1228,Drainage,"excavate,trench"
DRA1065,DRA1009,Box Culverts; Working space,m,Drainage,General Drainage,19.29,Drainage!O1229,19.29,Drainage!A1229,Drainage,
DRA1066,DRA1010,Box Culverts; EWS,m,Drainage,General Drainage,11.93,Drainage!O1230,11.93,Drainage!A1230,Drainage,
DRA1067,DRA1011,Box Culverts; Dispose of arisings off site,m,Drainage,General Drainage,44.25,Drainage!O1231,44.25,Drainage!A1231,Drainage,dispose
DRA1068,DRA1012,Box Culverts; L&C bottom of excavation,m,Drainage,Excavation,0.52,Drainage!O1232,0.52,Drainage!A1232,Drainage,
DRA1069,DRA1013,Box Culverts; Herbicide to surface of ground,m,Drainage,General Drainage,0.19,Drainage!O1233,0.19,Drainage!A1233,Drainage,
DRA1070,DRA1014,Box Culverts; Backfill above culvert with SEM,m,Drainage,Backfilling,5.51,Drainage!O1234,5.51,Drainage!A1234,Drainage,"backfill,sem"
DRA1071,DRA1015,Box Culverts; Backfill above culvert with imported type 1,m,Drainage,Backfilling,47.15,Drainage!O1235,47.15,Drainage!A1235,Drainage,backfill
DRA1072,DRA1016,Box Culverts; L&C surface of fill,m,Drainage,General Drainage,0.52,Drainage!O1236,0.52,Drainage!A1236,Drainage,
DRA1073,DRA1017,Box Culverts; Sand bed; 100mm thk,m,Drainage,General Drainage,9.18,Drainage!O1237,9.18,Drainage!A1237,Drainage,100mm
DRA1074,DRA1018,Box Culverts; Concrete bed; ,m,Drainage,General Drainage,110.03,Drainage!O1238,110.03,Drainage!A1238,Drainage,
DRA1075,DRA1019,Box Culverts; Pea shingle bed & surround,m,Drainage,General Drainage,67.98,Drainage!O1239,67.98,Drainage!A1239,Drainage,
DRA1076,DRA1020,Box Culverts; PC concrete box culvert; 1.20 x 0.75m,m,Drainage,General Drainage,633.79,Drainage!O1240,633.79,Drainage!A1240,Drainage,
DRA1077,DRA1021,Box Culverts; PC concrete box culvert; 1.80 x 1.20m,m,Drainage,General Drainage,1025.6,Drainage!O1241,1025.6,Drainage!A1241,Drainage,
DRA1078,DRA1022,Box Culverts; PC concrete box culvert; 2.00 x 1.50m,m,Drainage,General Drainage,1240.22,Drainage!O1242,1240.22,Drainage!A1242,Drainage,
DRA1079,DRA1023,Box Culverts; PC concrete box culvert; 2.40 x 2.40m,m,Drainage,General Drainage,1734.08,Drainage!O1243,1734.08,Drainage!A1243,Drainage,
DRA1080,DRA1024,Box Culverts; PC concrete box culvert; 3.00 x 2.10m,m,Drainage,General Drainage,2895.55,Drainage!O1244,2895.55,Drainage!A1244,Drainage,
DRA1081,DRA1025,"Box Culverts; 100/150 dia branch connection to culvert; drill culvert wall, seal and make good around connection",m,Drainage,General Drainage,785.06,Drainage!O1245,785.06,Drainage!A1245,Drainage,
DRA1082,DRA1026,Osma shallow inspection chamber; 250mm dia; A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,General Drainage,142.81,Drainage!O1250,142.81,Drainage!A1250,Drainage,"250mm,invert,depth"
DRA1083,DRA1027,Osma shallow inspection chamber; 250mm dia; A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,General Drainage,162.69,Drainage!O1251,162.69,Drainage!A1251,Drainage,"250mm,invert,depth"
DRA1084,DRA1028,PPIC mini access chamber; 300mm dia; A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,General Drainage,259.91,Drainage!O1254,259.91,Drainage!A1254,Drainage,"300mm,invert,depth"
DRA1085,DRA1029,PPIC mini access chamber; 300mm dia; A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,General Drainage,278.99,Drainage!O1255,278.99,Drainage!A1255,Drainage,"300mm,invert,depth"
DRA1086,DRA1027,Osma multi base inspection chamber; 315mm dia; A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,General Drainage,148.6,Drainage!O1258,148.6,Drainage!A1258,Drainage,"315mm,invert,depth"
DRA1087,DRA1028,Osma multi base inspection chamber; 315mm dia; A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,General Drainage,186.5,Drainage!O1259,186.5,Drainage!A1259,Drainage,"315mm,invert,depth"
DRA1088,DRA1022,Osma universal inspection chamber; 450mm dia; 110mm main channel; (for use with Osma pipes); A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,199.77,Drainage!O1262,199.77,Drainage!A1262,Drainage,"450mm,110mm,pipe,invert,depth"
DRA1089,DRA1023,Osma universal inspection chamber; 450mm dia; 110mm main channel; (for use with Osma pipes); A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,245.72,Drainage!O1263,245.72,Drainage!A1263,Drainage,"450mm,110mm,pipe,invert,depth"
DRA1090,DRA1024,Osma universal inspection chamber; 450mm dia; 110mm main channel; (for use with Osma pipes); A15 C&F; depth to invert:-; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,291.67,Drainage!O1264,291.67,Drainage!A1264,Drainage,"450mm,110mm,pipe,invert,depth"
DRA1091,DRA1025,Osma universal inspection chamber; 450mm dia; 110mm main channel; (for use with Osma pipes); A15 C&F; depth to invert:-; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,337.62,Drainage!O1265,337.62,Drainage!A1265,Drainage,"450mm,110mm,pipe,invert,depth"
DRA1092,DRA1026,Osma universal inspection chamber; 450mm dia; 110mm main channel; (for use with Osma pipes); A15 C&F; depth to invert:-; EO for B125 cover & frame,m,Drainage,Pipework,24.79,Drainage!O1266,24.79,Drainage!A1266,Drainage,"450mm,110mm,pipe,invert,depth"
DRA1093,DRA1027,Osma universal inspection chamber; 450mm dia; 160mm main channel; (for use with Osma pipes); A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,210.38,Drainage!O1269,210.38,Drainage!A1269,Drainage,"450mm,160mm,pipe,invert,depth"
DRA1094,DRA1028,Osma universal inspection chamber; 450mm dia; 160mm main channel; (for use with Osma pipes); A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,255.94,Drainage!O1270,255.94,Drainage!A1270,Drainage,"450mm,160mm,pipe,invert,depth"
DRA1095,DRA1029,Osma universal inspection chamber; 450mm dia; 160mm main channel; (for use with Osma pipes); A15 C&F; depth to invert:-; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,301.51,Drainage!O1271,301.51,Drainage!A1271,Drainage,"450mm,160mm,pipe,invert,depth"
DRA1096,DRA1030,Osma universal inspection chamber; 450mm dia; 160mm main channel; (for use with Osma pipes); A15 C&F; depth to invert:-; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,347.07,Drainage!O1272,347.07,Drainage!A1272,Drainage,"450mm,160mm,pipe,invert,depth"
DRA1097,DRA1031,Osma universal inspection chamber; 450mm dia; 160mm main channel; (for use with Osma pipes); A15 C&F; depth to invert:-; EO for B125 cover & frame,m,Drainage,Pipework,24.79,Drainage!O1273,24.79,Drainage!A1273,Drainage,"450mm,160mm,pipe,invert,depth"
DRA1098,DRA1032,Universal PPIC inspection chamber; 475mm dia; 100/110 main channel; A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,General Drainage,405.2,Drainage!O1276,405.2,Drainage!A1276,Drainage,"475mm,invert,depth"
DRA1099,DRA1033,Universal PPIC inspection chamber; 475mm dia; 100/110 main channel; A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,General Drainage,484.84,Drainage!O1277,484.84,Drainage!A1277,Drainage,"475mm,invert,depth"
DRA1100,DRA1034,Universal PPIC inspection chamber; 475mm dia; 100/110 main channel; A15 C&F; depth to invert:-; depth to invert: 0.75 - 1 m,m,Drainage,General Drainage,531.44,Drainage!O1278,531.44,Drainage!A1278,Drainage,"475mm,invert,depth"
DRA1101,DRA1035,Universal PPIC inspection chamber; 475mm dia; 100/110 main channel; A15 C&F; depth to invert:-; depth to invert: 1 - 1.25 m,m,Drainage,General Drainage,611.08,Drainage!O1279,611.08,Drainage!A1279,Drainage,"475mm,invert,depth"
DRA1102,DRA1036,Universal PPIC inspection chamber; 475mm dia; 100/110 main channel; A15 C&F; depth to invert:-; EO for B125 cover & frame,m,Drainage,General Drainage,61.57,Drainage!O1280,61.57,Drainage!A1280,Drainage,"475mm,invert,depth"
DRA1103,DRA1037,Universal PPIC inspection chamber; 475mm dia; 150/160 main channel; A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,General Drainage,426.0,Drainage!O1283,426.0,Drainage!A1283,Drainage,"475mm,invert,depth"
DRA1104,DRA1038,Universal PPIC inspection chamber; 475mm dia; 150/160 main channel; A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,General Drainage,505.64,Drainage!O1284,505.64,Drainage!A1284,Drainage,"475mm,invert,depth"
DRA1105,DRA1039,Universal PPIC inspection chamber; 475mm dia; 150/160 main channel; A15 C&F; depth to invert:-; depth to invert: 0.75 - 1 m,m,Drainage,General Drainage,548.2,Drainage!O1285,548.2,Drainage!A1285,Drainage,"475mm,invert,depth"
DRA1106,DRA1040,Universal PPIC inspection chamber; 475mm dia; 150/160 main channel; A15 C&F; depth to invert:-; depth to invert: 1 - 1.25 m,m,Drainage,General Drainage,627.84,Drainage!O1286,627.84,Drainage!A1286,Drainage,"475mm,invert,depth"
DRA1107,DRA1041,Universal PPIC inspection chamber; 475mm dia; 150/160 main channel; A15 C&F; depth to invert:-; EO for B125 cover & frame,m,Drainage,General Drainage,61.57,Drainage!O1287,61.57,Drainage!A1287,Drainage,"475mm,invert,depth"
DRA1108,DRA1042,Wavin non entry inspection chamber Range 200; 200mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,266.49,Drainage!O1290,266.49,Drainage!A1290,Drainage,"200mm,pipe,invert,depth"
DRA1109,DRA1043,Wavin non entry inspection chamber Range 200; 200mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,302.26,Drainage!O1291,302.26,Drainage!A1291,Drainage,"200mm,pipe,invert,depth"
DRA1110,DRA1044,Wavin non entry inspection chamber Range 200; 200mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,338.03,Drainage!O1292,338.03,Drainage!A1292,Drainage,"200mm,pipe,invert,depth"
DRA1111,DRA1045,Wavin non entry inspection chamber Range 200; 200mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,373.79,Drainage!O1293,373.79,Drainage!A1293,Drainage,"200mm,pipe,invert,depth"
DRA1112,DRA1046,Wavin non entry inspection chamber Range 200; 200mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,409.56,Drainage!O1294,409.56,Drainage!A1294,Drainage,"200mm,pipe,invert,depth"
DRA1113,DRA1047,Wavin non entry inspection chamber Range 200; 200mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,445.33,Drainage!O1295,445.33,Drainage!A1295,Drainage,"200mm,pipe,invert,depth"
DRA1114,DRA1048,Wavin non entry inspection chamber Range 200; 200mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,481.1,Drainage!O1296,481.1,Drainage!A1296,Drainage,"200mm,pipe,invert,depth"
DRA1115,DRA1049,Wavin non entry inspection chamber Range 200; 200mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; EO for 150mm main channel,m,Drainage,Pipework,50.88,Drainage!O1297,50.88,Drainage!A1297,Drainage,"200mm,150mm,pipe,invert,depth"
DRA1116,DRA1050,Wavin non entry inspection chamber Range 315; 300mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,365.83,Drainage!O1300,365.83,Drainage!A1300,Drainage,"300mm,pipe,invert,depth"
DRA1117,DRA1051,Wavin non entry inspection chamber Range 315; 300mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,302.26,Drainage!O1301,302.26,Drainage!A1301,Drainage,"300mm,pipe,invert,depth"
DRA1118,DRA1052,Wavin non entry inspection chamber Range 315; 300mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,338.03,Drainage!O1302,338.03,Drainage!A1302,Drainage,"300mm,pipe,invert,depth"
DRA1119,DRA1053,Wavin non entry inspection chamber Range 315; 300mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,373.79,Drainage!O1303,373.79,Drainage!A1303,Drainage,"300mm,pipe,invert,depth"
DRA1120,DRA1054,Wavin non entry inspection chamber Range 315; 300mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,409.56,Drainage!O1304,409.56,Drainage!A1304,Drainage,"300mm,pipe,invert,depth"
DRA1121,DRA1055,Wavin non entry inspection chamber Range 315; 300mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,445.33,Drainage!O1305,445.33,Drainage!A1305,Drainage,"300mm,pipe,invert,depth"
DRA1122,DRA1056,Wavin non entry inspection chamber Range 315; 300mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,481.1,Drainage!O1306,481.1,Drainage!A1306,Drainage,"300mm,pipe,invert,depth"
DRA1123,DRA1057,Wavin non entry inspection chamber Range 315; 300mm dia; 100 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; EO for 150mm main channel,m,Drainage,Pipework,117.38,Drainage!O1307,117.38,Drainage!A1307,Drainage,"300mm,150mm,pipe,invert,depth"
DRA1124,DRA1049,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,544.94,Drainage!O1310,544.94,Drainage!A1310,Drainage,"450mm,pipe,invert,depth"
DRA1125,DRA1050,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,591.03,Drainage!O1311,591.03,Drainage!A1311,Drainage,"450mm,pipe,invert,depth"
DRA1126,DRA1051,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,637.11,Drainage!O1312,637.11,Drainage!A1312,Drainage,"450mm,pipe,invert,depth"
DRA1127,DRA1052,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,683.2,Drainage!O1313,683.2,Drainage!A1313,Drainage,"450mm,pipe,invert,depth"
DRA1128,DRA1053,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,729.29,Drainage!O1314,729.29,Drainage!A1314,Drainage,"450mm,pipe,invert,depth"
DRA1129,DRA1054,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,775.37,Drainage!O1315,775.37,Drainage!A1315,Drainage,"450mm,pipe,invert,depth"
DRA1130,DRA1055,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,821.46,Drainage!O1316,821.46,Drainage!A1316,Drainage,"450mm,pipe,invert,depth"
DRA1131,DRA1056,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,867.54,Drainage!O1317,867.54,Drainage!A1317,Drainage,"450mm,pipe,invert,depth"
DRA1132,DRA1057,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,913.63,Drainage!O1318,913.63,Drainage!A1318,Drainage,"450mm,pipe,invert,depth"
DRA1133,DRA1058,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: 2.5 - 2.75 m,m,Drainage,Pipework,959.71,Drainage!O1319,959.71,Drainage!A1319,Drainage,"450mm,pipe,invert,depth"
DRA1134,DRA1059,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; depth to invert: 2.75 - 3 m,m,Drainage,Pipework,1005.8,Drainage!O1320,1005.8,Drainage!A1320,Drainage,"450mm,pipe,invert,depth"
DRA1135,DRA1060,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; EO for 150mm main channel,m,Drainage,Pipework,102.88,Drainage!O1321,102.88,Drainage!A1321,Drainage,"450mm,150mm,pipe,invert,depth"
DRA1136,DRA1061,Wavin/Hepworth non entry inspection chamber Range 450; 450mm dia; 100 main channel; (for use with UPVC/clay pipes); A15 C&F; depth to invert:-; EO for B125 cover & frame,m,Drainage,Pipework,61.57,Drainage!O1322,61.57,Drainage!A1322,Drainage,"450mm,pipe,invert,depth"
DRA1137,DRA1062,Osma non entry inspection chamber; 500mm dia; 110 or 160 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,511.11,Drainage!O1325,511.11,Drainage!A1325,Drainage,"500mm,pipe,invert,depth"
DRA1138,DRA1063,Osma non entry inspection chamber; 500mm dia; 110 or 160 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,570.73,Drainage!O1326,570.73,Drainage!A1326,Drainage,"500mm,pipe,invert,depth"
DRA1139,DRA1064,Osma non entry inspection chamber; 500mm dia; 110 or 160 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,630.35,Drainage!O1327,630.35,Drainage!A1327,Drainage,"500mm,pipe,invert,depth"
DRA1140,DRA1065,Osma non entry inspection chamber; 500mm dia; 110 or 160 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,689.97,Drainage!O1328,689.97,Drainage!A1328,Drainage,"500mm,pipe,invert,depth"
DRA1141,DRA1066,Osma non entry inspection chamber; 500mm dia; 110 or 160 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,749.59,Drainage!O1329,749.59,Drainage!A1329,Drainage,"500mm,pipe,invert,depth"
DRA1142,DRA1067,Osma non entry inspection chamber; 500mm dia; 110 or 160 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,809.21,Drainage!O1330,809.21,Drainage!A1330,Drainage,"500mm,pipe,invert,depth"
DRA1143,DRA1068,Osma non entry inspection chamber; 500mm dia; 110 or 160 main channel; (for use with UPVC pipes); A15 C&F; depth to invert:-; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,868.83,Drainage!O1331,868.83,Drainage!A1331,Drainage,"500mm,pipe,invert,depth"
